Split,R2,MAE,RMSE,Spearman,Target,Target_column,Feature_set,Model
26,0.6501977932779146,0.2529431551200318,0.34378214477074653,0.8095238095238096,Qm,Qm_mean_mg_s,core,GradientBoosting
27,0.2188612867982933,0.5357140900028853,0.6442275631539979,0.6190476190476191,Qm,Qm_mean_mg_s,core,GradientBoosting
28,0.33504553350253663,0.42872744472694746,0.6723811274514602,0.730552019767088,Qm,Qm_mean_mg_s,core,GradientBoosting
29,0.44448292467457695,0.44357289627074115,0.5172408863487828,0.7380952380952381,Qm,Qm_mean_mg_s,core,GradientBoosting
30,-0.9237271706478429,0.23401603479586525,0.2698423185922537,0.7075275528876865,Qm,Qm_mean_mg_s,core,GradientBoosting
31,-0.3140899659245131,0.696013822679292,0.9350280761662045,0.4910267673844361,Qm,Qm_mean_mg_s,core,GradientBoosting
32,-0.5290527033641923,0.4367310081317061,0.5250213971800466,0.7185757571479554,Qm,Qm_mean_mg_s,core,GradientBoosting
33,-6.994133603565506,0.5325682861654657,0.6588901952782374,-0.3233590907165799,Qm,Qm_mean_mg_s,core,GradientBoosting
34,0.49935783468222217,0.23862725217484956,0.261969218747326,0.7185757571479554,Qm,Qm_mean_mg_s,core,GradientBoosting
35,-0.06551256540248684,0.6786604505015097,0.9989188483654138,0.5149792926227014,Qm,Qm_mean_mg_s,core,GradientBoosting
36,0.2772755903909162,0.28554987238270374,0.37543626392529467,0.7857142857142858,Qm,Qm_mean_mg_s,core,GradientBoosting
37,0.44298721804635854,0.5842451029281994,0.6652072622180676,0.8503146459584139,Qm,Qm_mean_mg_s,core,GradientBoosting
38,0.6716349322506411,0.1864674449367234,0.22240870510020314,0.8862434338158116,Qm,Qm_mean_mg_s,core,GradientBoosting
39,-0.06825614734050767,0.42690847858490677,0.5456759539114897,0.6190476190476191,Qm,Qm_mean_mg_s,core,GradientBoosting
40,0.4291564619515579,0.3702359589773534,0.6371159013521209,0.8383383833392813,Qm,Qm_mean_mg_s,core,GradientBoosting
41,0.0624208388578118,0.5022669283584937,0.8178690349024998,0.30952380952380953,Qm,Qm_mean_mg_s,core,GradientBoosting
42,0.41953285217566116,0.37795030393121526,0.5557384611394537,0.6666666666666669,Qm,Qm_mean_mg_s,core,GradientBoosting
43,0.646996460934572,0.34014486765889523,0.390001184465438,0.880952380952381,Qm,Qm_mean_mg_s,core,GradientBoosting
44,-0.5314578656733324,0.6292893334068792,0.7608634932985961,-0.22754898976351917,Qm,Qm_mean_mg_s,core,GradientBoosting
45,-2.185832934120202,0.25092856980363853,0.3650743362936911,0.4790505047653036,Qm,Qm_mean_mg_s,core,GradientBoosting
46,0.2391030528194803,0.4808632236044917,0.5343243992366385,0.4285714285714286,Qm,Qm_mean_mg_s,core,GradientBoosting
47,-0.07049927501590592,0.7690503436360677,1.0381290290552438,0.6904761904761906,Qm,Qm_mean_mg_s,core,GradientBoosting
48,-0.35207601749804374,0.3964023550679422,0.478936710230644,0.7483357769119656,Qm,Qm_mean_mg_s,core,GradientBoosting
49,-0.42360828814779716,0.28879169078742123,0.3525116052913343,0.7380952380952381,Qm,Qm_mean_mg_s,core,GradientBoosting
50,-0.4797173227020677,0.30832640965861446,0.3747739118574803,0.7108949717500229,Qm,Qm_mean_mg_s,core,GradientBoosting
51,0.26211529229101727,0.38960328468494326,0.5234062236535898,0.5000000000000001,Qm,Qm_mean_mg_s,core,GradientBoosting
52,0.5663583809534545,0.31710289207167025,0.38524615016358466,0.6666666666666669,Qm,Qm_mean_mg_s,core,GradientBoosting
53,-0.035696111347063963,0.5464616835640623,0.7806907303099376,0.3333333333333334,Qm,Qm_mean_mg_s,core,GradientBoosting
54,-0.25093764978228195,0.36401155367593474,0.4699397065117772,0.6347419188140272,Qm,Qm_mean_mg_s,core,GradientBoosting
55,0.5259356884770483,0.35398678668822536,0.5092664148571947,0.8571428571428572,Qm,Qm_mean_mg_s,core,GradientBoosting
56,0.12706681843748235,0.5946263936231733,0.8205311132045843,0.523809523809524,Qm,Qm_mean_mg_s,core,GradientBoosting
57,0.2908314647757375,0.2666855567580452,0.38903491741855706,0.8571428571428572,Qm,Qm_mean_mg_s,core,GradientBoosting
58,0.23805927591123066,0.5407376166195323,0.7165394313582577,0.7470421737034137,Qm,Qm_mean_mg_s,core,GradientBoosting
59,0.4892777187352664,0.29108079716633983,0.4175019218497557,0.9047619047619048,Qm,Qm_mean_mg_s,core,GradientBoosting
60,-1.3411481153159968,0.46879268768468374,0.627667830183581,-0.07142857142857144,Qm,Qm_mean_mg_s,core,GradientBoosting
61,0.5680029184321275,0.23085139433363688,0.28740854885750766,0.467074242146171,Qm,Qm_mean_mg_s,core,GradientBoosting
62,0.21425886469143884,0.5034323261397821,0.7326121119625705,0.8503146459584139,Qm,Qm_mean_mg_s,core,GradientBoosting
63,-8.32663076797585,0.5370316480539548,0.6922561740154024,0.5000000000000001,Qm,Qm_mean_mg_s,core,GradientBoosting
64,0.47315222102115595,0.3335601376779871,0.6116300310143847,0.8982196964349441,Qm,Qm_mean_mg_s,core,GradientBoosting
65,-0.061591707354345715,0.6117811699020206,0.6890900718973059,0.1197626261913259,Qm,Qm_mean_mg_s,core,GradientBoosting
66,0.28328234177681266,0.638062694188128,0.8504495698613607,0.7380952380952381,Qm,Qm_mean_mg_s,core,GradientBoosting
67,0.6959496344757405,0.2988237463144895,0.42513683538617136,0.8095238095238096,Qm,Qm_mean_mg_s,core,GradientBoosting
68,-9.749054677242725,0.6382421844116001,0.8910299747651652,0.29461716968414187,Qm,Qm_mean_mg_s,core,GradientBoosting
69,-0.4447818026919128,0.33540882006788814,0.44869203525713675,0.5000000000000001,Qm,Qm_mean_mg_s,core,GradientBoosting
70,0.4475945330765527,0.25995505843299394,0.31429023058723055,0.8095238095238096,Qm,Qm_mean_mg_s,core,GradientBoosting
71,-1.0325008842792007,0.23950269358484985,0.29982315700641815,0.7619047619047621,Qm,Qm_mean_mg_s,core,GradientBoosting
72,-0.26000891172967644,0.20452863290896817,0.2714666484493695,0.7319250547113999,Qm,Qm_mean_mg_s,core,GradientBoosting
73,-1.7544764133891046,0.5609018515766078,0.6981471038715491,-0.34731161595484505,Qm,Qm_mean_mg_s,core,GradientBoosting
74,0.07875316259747733,0.798124810684238,1.038892549661921,0.7784570702436182,Qm,Qm_mean_mg_s,core,GradientBoosting
75,-0.1580032654224115,0.5408592384619818,0.6491483703151399,0.5149792926227014,Qm,Qm_mean_mg_s,core,GradientBoosting
76,-3.8217252692505363,0.3465878295140237,0.4431605590293533,-0.2395252523826518,Qm,Qm_mean_mg_s,core,GradientBoosting
77,0.36793636935895657,0.4263535279609947,0.6728207522415603,0.9700772721497397,Qm,Qm_mean_mg_s,core,GradientBoosting
78,0.3732189995266255,0.42686260614775684,0.6465783433558081,0.8095238095238096,Qm,Qm_mean_mg_s,core,GradientBoosting
79,-0.236308965833385,0.6256493378560317,0.7909579675544235,-0.19047619047619052,Qm,Qm_mean_mg_s,core,GradientBoosting
80,0.5268144314270748,0.1987637081149416,0.2830928240117047,0.8333333333333335,Qm,Qm_mean_mg_s,core,GradientBoosting
81,-0.30143968314839964,0.25377599907110454,0.35223843977930014,0.8742671711966791,Qm,Qm_mean_mg_s,core,GradientBoosting
82,0.394732750587366,0.4376977888892133,0.5414968462523259,0.5988131309566295,Qm,Qm_mean_mg_s,core,GradientBoosting
83,0.07197669442124366,0.6001606919253715,0.7085472502103316,-0.023809523809523815,Qm,Qm_mean_mg_s,core,GradientBoosting
84,-0.3670910162865395,0.3800687051550593,0.42850602344072813,0.6904761904761906,Qm,Qm_mean_mg_s,core,GradientBoosting
85,0.2336619047875622,0.5234032636614232,0.7415132632646829,0.9047619047619048,Qm,Qm_mean_mg_s,core,GradientBoosting
86,0.15025473080260376,0.5562127306850511,0.8167077397927887,0.5389318178609664,Qm,Qm_mean_mg_s,core,GradientBoosting
87,0.1435907734328551,0.5090915945105012,0.7686969154710364,0.523809523809524,Qm,Qm_mean_mg_s,core,GradientBoosting
88,0.3211933385083181,0.38639814334553674,0.5048381069072251,0.6666666666666669,Qm,Qm_mean_mg_s,core,GradientBoosting
89,0.19265425248482448,0.31154198942097544,0.39950820354525196,0.3952166664313755,Qm,Qm_mean_mg_s,core,GradientBoosting
90,-0.8973597827966671,0.2675916841150859,0.36476045645411453,0.38095238095238104,Qm,Qm_mean_mg_s,core,GradientBoosting
91,0.4767418041481162,0.18811565369572558,0.20861517604176022,0.880952380952381,Qm,Qm_mean_mg_s,core,GradientBoosting
92,-0.33475878539246073,0.9001553212125911,1.1547553774162949,0.6227656561948945,Qm,Qm_mean_mg_s,core,GradientBoosting
93,-3.9245842221439213,0.7296665754471081,0.9297609147651166,-0.5149792926227014,Qm,Qm_mean_mg_s,core,GradientBoosting
94,-0.11569532687167738,0.27462615804780655,0.4007835116995865,0.6666666666666669,Qm,Qm_mean_mg_s,core,GradientBoosting
95,-0.040795194296496584,0.29166969887198535,0.3762291078231753,0.7142857142857144,Qm,Qm_mean_mg_s,core,GradientBoosting
96,-2.918592555142528,0.4879096818601947,0.6200052589054648,0.37126414119311024,Qm,Qm_mean_mg_s,core,GradientBoosting
97,-0.06076549460923775,0.6764895660925638,0.9660144822818432,0.4285714285714286,Qm,Qm_mean_mg_s,core,GradientBoosting
98,0.038452249316199394,0.6036062699634771,0.7194943874061757,0.5000000000000001,Qm,Qm_mean_mg_s,core,GradientBoosting
99,0.18032877417741533,0.2118315770173103,0.2752899334223559,0.8333333333333335,Qm,Qm_mean_mg_s,core,GradientBoosting
100,0.22371964367313069,0.3315505132670354,0.366977387965143,0.6428571428571429,Qm,Qm_mean_mg_s,core,GradientBoosting
1,0.2456025397103505,0.584323389172554,0.790864394478351,0.6190476190476191,Qm,Qm_mean_mg_s,core,XGBoost
2,0.600260670746157,0.2988682383298874,0.377710486358539,0.9285714285714287,Qm,Qm_mean_mg_s,core,XGBoost
3,-0.16616077277488261,0.38883286231756214,0.40565870806333754,0.4523809523809524,Qm,Qm_mean_mg_s,core,XGBoost
4,-0.49389156374803433,0.28446557658910754,0.38913284820470884,0.7711403083390078,Qm,Qm_mean_mg_s,core,XGBoost
5,0.4769755059252184,0.45446799600124355,0.5880941693253628,0.6904761904761906,Qm,Qm_mean_mg_s,core,XGBoost
6,0.1421335946553537,0.41364912718534474,0.5851350334926558,0.4910267673844361,Qm,Qm_mean_mg_s,core,XGBoost
7,-0.6487989666418197,0.5163964772224426,0.6417253491497175,0.3592878785739777,Qm,Qm_mean_mg_s,core,XGBoost
8,-4.168292312221136,0.30479277098178864,0.37713022312567585,-0.024397501823713332,Qm,Qm_mean_mg_s,core,XGBoost
9,0.3818466435621185,0.6206330102682114,0.8089115407313467,0.8571428571428572,Qm,Qm_mean_mg_s,core,XGBoost
10,0.6081628019179173,0.2797885294258594,0.34190694742254657,0.8742671711966791,Qm,Qm_mean_mg_s,core,XGBoost
11,0.31650516097445613,0.4436513980031014,0.5362773510073977,0.9523809523809524,Qm,Qm_mean_mg_s,core,XGBoost
12,0.1951004202811486,0.5330799112319947,0.7444254990003866,0.4311454542887732,Qm,Qm_mean_mg_s,core,XGBoost
13,-7.523707801557073,0.35302509969472884,0.5637904917208298,0.8862434338158116,Qm,Qm_mean_mg_s,core,XGBoost
14,0.7228197715746522,0.19076168105006217,0.234531217196675,0.9047619047619048,Qm,Qm_mean_mg_s,core,XGBoost
15,-0.039294281139288234,0.6100520588159561,0.7685446113805237,0.19047619047619052,Qm,Qm_mean_mg_s,core,XGBoost
16,0.2796287184878087,0.3053761503696442,0.32654714473786334,0.7619047619047621,Qm,Qm_mean_mg_s,core,XGBoost
17,0.30152471045153306,0.5613287810683251,0.7057278586904252,0.30952380952380953,Qm,Qm_mean_mg_s,core,XGBoost
18,0.010129009836394198,0.6186901658177375,0.7320594685672861,0.5476190476190477,Qm,Qm_mean_mg_s,core,XGBoost
19,0.14348662470413898,0.24376494196057322,0.38084882733545333,0.8024095954818835,Qm,Qm_mean_mg_s,core,XGBoost
20,0.14961672758057443,0.3853685097396374,0.5136450113378973,0.7185757571479554,Qm,Qm_mean_mg_s,core,XGBoost
21,-0.24063009573799699,0.772633537888527,0.8516377935320025,-0.2142857142857143,Qm,Qm_mean_mg_s,core,XGBoost
22,-0.39963334610783496,0.5439533159881831,0.7062270857902097,0.4523809523809524,Qm,Qm_mean_mg_s,core,XGBoost
23,0.1793300879493146,0.24260813400149342,0.36240705219475966,0.7380952380952381,Qm,Qm_mean_mg_s,core,XGBoost
24,-0.3352484901553854,0.19039023491740228,0.2190663884114678,0.21688321172034594,Qm,Qm_mean_mg_s,core,XGBoost
25,0.33618494407607336,0.48919581812620166,0.7267156015184134,0.5988131309566295,Qm,Qm_mean_mg_s,core,XGBoost
26,0.4237948710442402,0.3359044540524483,0.4412255002101125,0.5714285714285715,Qm,Qm_mean_mg_s,core,XGBoost
27,0.23909966166451013,0.483416607812047,0.6358272103819119,0.6190476190476191,Qm,Qm_mean_mg_s,core,XGBoost
28,0.30475448753968726,0.45087493091821673,0.6875252591996641,0.730552019767088,Qm,Qm_mean_mg_s,core,XGBoost
29,0.304055787150347,0.5011980975866318,0.578937064625179,0.7619047619047621,Qm,Qm_mean_mg_s,core,XGBoost
30,-2.212042906655827,0.2772585222125053,0.34868156720301124,0.467074242146171,Qm,Qm_mean_mg_s,core,XGBoost
31,-0.3312516867985036,0.7041666760742664,0.9411138994595853,0.5714285714285715,Qm,Qm_mean_mg_s,core,XGBoost
32,-0.7949501937908559,0.4611113777086139,0.568842422244935,0.6190476190476191,Qm,Qm_mean_mg_s,core,XGBoost
33,-8.516310619851776,0.5582030825018883,0.718888685820767,-0.3233590907165799,Qm,Qm_mean_mg_s,core,XGBoost
34,0.37899726709099557,0.24693699139356615,0.29176507769747273,0.7380952380952381,Qm,Qm_mean_mg_s,core,XGBoost
35,-0.1272735908372118,0.7526500153541564,1.0274615684424242,0.38095238095238104,Qm,Qm_mean_mg_s,core,XGBoost
36,0.1482732073266131,0.2877109550237656,0.4075679382284198,0.8622909085775464,Qm,Qm_mean_mg_s,core,XGBoost
37,0.43220885555684574,0.5949034240543842,0.6716124042114391,0.8982196964349441,Qm,Qm_mean_mg_s,core,XGBoost
38,0.6962640200764753,0.18278347384929655,0.21390524172664832,0.8571428571428572,Qm,Qm_mean_mg_s,core,XGBoost
39,-0.399376322657105,0.5122702546715736,0.6245459216137695,0.19047619047619052,Qm,Qm_mean_mg_s,core,XGBoost
40,0.40501985393917717,0.3808183054327965,0.6504458346242208,0.8539125638299666,Qm,Qm_mean_mg_s,core,XGBoost
41,0.11892791110363776,0.5045319744944572,0.7928399301590023,0.4761904761904762,Qm,Qm_mean_mg_s,core,XGBoost
42,0.3011704556854755,0.458666213452816,0.6097716937871132,0.6666666666666669,Qm,Qm_mean_mg_s,core,XGBoost
43,0.7154616906122047,0.2949106348603964,0.3501440652346107,0.880952380952381,Qm,Qm_mean_mg_s,core,XGBoost
44,-0.5109827001132314,0.6240576086640358,0.7557601115981503,-0.22754898976351917,Qm,Qm_mean_mg_s,core,XGBoost
45,-3.5027395607512144,0.31362998819351195,0.4340184779116224,0.4311454542887732,Qm,Qm_mean_mg_s,core,XGBoost
46,-0.0825915023528796,0.5810000766515733,0.6373447198836946,0.4047619047619048,Qm,Qm_mean_mg_s,core,XGBoost
47,-0.08400605451617449,0.7755444866418838,1.0446576778407552,0.7142857142857144,Qm,Qm_mean_mg_s,core,XGBoost
48,-0.7589726474639378,0.4369046613574028,0.5462697036524914,0.49466263219604506,Qm,Qm_mean_mg_s,core,XGBoost
49,-1.1606395235761329,0.364245767891407,0.4342794943509793,0.6904761904761906,Qm,Qm_mean_mg_s,core,XGBoost
50,-1.7481839809274455,0.4200998964607715,0.5107435311594742,0.7711403083390078,Qm,Qm_mean_mg_s,core,XGBoost
51,0.23598655477374963,0.4001740652918816,0.5325926002722131,0.38095238095238104,Qm,Qm_mean_mg_s,core,XGBoost
52,0.39033315242082145,0.3692996001839638,0.4567926619100975,0.6946232319096901,Qm,Qm_mean_mg_s,core,XGBoost
53,-0.056468948207507585,0.5960449066162108,0.7884809739769392,-0.09523809523809526,Qm,Qm_mean_mg_s,core,XGBoost
54,-0.91783457449957,0.4724789567887783,0.5818752451718336,0.4285714285714286,Qm,Qm_mean_mg_s,core,XGBoost
55,0.4480189994161279,0.3741603891849518,0.5495262842915005,0.8571428571428572,Qm,Qm_mean_mg_s,core,XGBoost
56,0.12001544439190381,0.6320491299629212,0.8238384880428546,0.5714285714285715,Qm,Qm_mean_mg_s,core,XGBoost
57,0.2954554848565649,0.27757089656591416,0.3877645231832541,0.7619047619047621,Qm,Qm_mean_mg_s,core,XGBoost
58,0.2082296066058016,0.5517255133986473,0.730430888993253,0.7619047619047621,Qm,Qm_mean_mg_s,core,XGBoost
59,0.4771323827449959,0.29804714581742886,0.42243699938496965,0.880952380952381,Qm,Qm_mean_mg_s,core,XGBoost
60,-1.9322547150106253,0.53036162596941,0.7024513826353475,-0.261904761904762,Qm,Qm_mean_mg_s,core,XGBoost
61,0.6424548464272214,0.23471506524086,0.2614717197378877,0.6666666666666669,Qm,Qm_mean_mg_s,core,XGBoost
62,0.12530245350664204,0.5510559318363667,0.772971183326115,0.8333333333333335,Qm,Qm_mean_mg_s,core,XGBoost
63,-7.785925509567203,0.5270253273248673,0.6718900416371748,0.5030030300035688,Qm,Qm_mean_mg_s,core,XGBoost
64,0.43073387421493836,0.37154398882389067,0.6357756568899962,0.8333333333333335,Qm,Qm_mean_mg_s,core,XGBoost
65,-0.04583785227864401,0.5935699744820595,0.6839579663174021,0.26347777762091695,Qm,Qm_mean_mg_s,core,XGBoost
66,0.21614212555689694,0.7073306614160537,0.8893919131665671,0.5476190476190477,Qm,Qm_mean_mg_s,core,XGBoost
67,0.6720213092468892,0.3159595175683499,0.4415488769004797,0.8333333333333335,Qm,Qm_mean_mg_s,core,XGBoost
68,-9.744389956689611,0.6448579559922218,0.8908366155817877,0.2380952380952381,Qm,Qm_mean_mg_s,core,XGBoost
69,-0.7514491887803887,0.34805659234523767,0.49402167087426285,0.467074242146171,Qm,Qm_mean_mg_s,core,XGBoost
70,0.13926406551818604,0.32602045392990114,0.39231676274200883,0.7619047619047621,Qm,Qm_mean_mg_s,core,XGBoost
71,-2.4979248056509245,0.33236845389008524,0.39332815578147395,0.5952380952380953,Qm,Qm_mean_mg_s,core,XGBoost
72,-1.9345354901986012,0.28584760516881946,0.41428513998844513,0.51234753829798,Qm,Qm_mean_mg_s,core,XGBoost
73,-2.0307466702425376,0.5845426906943321,0.732322251301074,-0.27545404024004955,Qm,Qm_mean_mg_s,core,XGBoost
74,0.14546732192223144,0.7874108548164367,1.0005688182158459,0.7619047619047621,Qm,Qm_mean_mg_s,core,XGBoost
75,0.04760457568649157,0.45761363530159005,0.5887050065536884,0.5149792926227014,Qm,Qm_mean_mg_s,core,XGBoost
76,-5.552493485433423,0.40289955753087997,0.5166104295389767,-0.2395252523826518,Qm,Qm_mean_mg_s,core,XGBoost
77,0.32752806804760226,0.44068002891540525,0.6939945478862921,0.9761904761904763,Qm,Qm_mean_mg_s,core,XGBoost
78,0.42796395792735076,0.37849858474731446,0.6176962134403117,0.7425282823862205,Qm,Qm_mean_mg_s,core,XGBoost
79,-0.24799604884936266,0.6271254940629005,0.794687717964111,-0.2142857142857143,Qm,Qm_mean_mg_s,core,XGBoost
80,0.2691417357018715,0.28642222747206686,0.35182743041314557,0.7619047619047621,Qm,Qm_mean_mg_s,core,XGBoost
81,-2.9909306662434765,0.4424008098840714,0.6168247874205153,0.8383383833392813,Qm,Qm_mean_mg_s,core,XGBoost
82,0.41696003924128555,0.47007658952474596,0.5314611278727225,0.5000000000000001,Qm,Qm_mean_mg_s,core,XGBoost
83,-0.04922050485821572,0.6336460649371147,0.753395046094943,-0.14285714285714288,Qm,Qm_mean_mg_s,core,XGBoost
84,-0.7984077718878755,0.42369472390972074,0.49147598503048984,0.6190476190476191,Qm,Qm_mean_mg_s,core,XGBoost
85,0.3780892744987169,0.4164330912232399,0.6679942733573506,0.9523809523809524,Qm,Qm_mean_mg_s,core,XGBoost
86,0.2332124803914195,0.5482906573712826,0.7758179282752193,0.4191691916696407,Qm,Qm_mean_mg_s,core,XGBoost
87,0.09604417199739035,0.5322466937899589,0.7897471624583369,0.5476190476190477,Qm,Qm_mean_mg_s,core,XGBoost
88,0.22105351843905463,0.43504008305072783,0.5407952790105017,0.4523809523809524,Qm,Qm_mean_mg_s,core,XGBoost
89,-0.11719977561702444,0.3463524365574122,0.46996048189289313,0.2515015150017844,Qm,Qm_mean_mg_s,core,XGBoost
90,-1.9842864743609185,0.3288179860711098,0.45746003657456197,0.37126414119311024,Qm,Qm_mean_mg_s,core,XGBoost
91,0.2920211902869425,0.22049107265472412,0.24265989677856348,0.880952380952381,Qm,Qm_mean_mg_s,core,XGBoost
92,-0.36434575720767026,0.9015084326267242,1.1674836887572764,0.6190476190476191,Qm,Qm_mean_mg_s,core,XGBoost
93,-2.583626493649132,0.5606746000647544,0.7931363786651395,-0.4523809523809524,Qm,Qm_mean_mg_s,core,XGBoost
94,-0.651356005160358,0.37471594607830044,0.4875929238311301,0.4761904761904762,Qm,Qm_mean_mg_s,core,XGBoost
95,-0.3461445791675113,0.33466585403680804,0.42787371404292895,0.6666666666666669,Qm,Qm_mean_mg_s,core,XGBoost
96,-2.174578831639199,0.4739227583408356,0.5580503395265537,0.3233590907165799,Qm,Qm_mean_mg_s,core,XGBoost
97,-0.07127826902748935,0.735180917620659,0.970789550222835,0.5000000000000001,Qm,Qm_mean_mg_s,core,XGBoost
98,-0.056242745463977784,0.6118644598722458,0.754091163794065,0.30952380952380953,Qm,Qm_mean_mg_s,core,XGBoost
99,-0.7106973376632517,0.2839907024651766,0.3977013595936852,0.7619047619047621,Qm,Qm_mean_mg_s,core,XGBoost
100,0.4238472624179469,0.28195663529634474,0.31615410255519816,0.6099375455928333,Qm,Qm_mean_mg_s,core,XGBoost
1,0.8992488335651369,0.1947458052464805,0.2890193740976636,0.9761904761904763,Qm,Qm_mean_mg_s,engineered,LinearRegression
2,0.8494228601495744,0.15709027150220733,0.2318195852055263,0.9761904761904763,Qm,Qm_mean_mg_s,engineered,LinearRegression
3,0.5610976477859628,0.1808502566453758,0.24886598602468593,0.9523809523809524,Qm,Qm_mean_mg_s,engineered,LinearRegression
4,0.6582795897819809,0.14616551479688378,0.18611175950565634,0.9761904761904763,Qm,Qm_mean_mg_s,engineered,LinearRegression
